STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Prop_1dp_%_n,M,62,2009,2,0.5,
POP,Prop_1dp_%_n,M,62,2010,2,0.6,
POP,Prop_1dp_%_n,M,62,2011,2,0.6,
POP,Prop_1dp_%_n,M,62,2012,2,0.6,
POP,Prop_1dp_%_n,M,62,2013,2,0.6,
POP,Prop_1dp_%_n,M,62,2014,2,0.6,
POP,Prop_1dp_%_n,M,62,2015,2,0.6,
POP,Prop_1dp_%_n,M,62,2016,2,0.7,
POP,Prop_1dp_%_n,M,62,2017,2,0.7,
POP,Prop_1dp_%_n,M,62,2018,2,0.8,
POP,Prop_1dp_%_n,M,62,2019,2,0.8,
POP,Prop_1dp_%_n,M,62,2020,2,0.8,
POP,Prop_1dp_%_n,M,62,2021,2,0.8,
POP,Prop_1dp_%_n,M,62,2022,2,0.9,
POP,Prop_1dp_%_n,M,63,2000,2,0.4,
POP,Prop_1dp_%_n,M,63,2001,2,0.4,
POP,Prop_1dp_%_n,M,63,2002,2,0.4,
POP,Prop_1dp_%_n,M,63,2003,2,0.4,
POP,Prop_1dp_%_n,M,63,2004,2,0.3,
POP,Prop_1dp_%_n,M,63,2005,2,0.3,
POP,Prop_1dp_%_n,M,63,2006,2,0.4,
POP,Prop_1dp_%_n,M,63,2007,2,0.4,
POP,Prop_1dp_%_n,M,63,2008,2,0.4,
POP,Prop_1dp_%_n,M,63,2009,2,0.4,
POP,Prop_1dp_%_n,M,63,2010,2,0.5,
POP,Prop_1dp_%_n,M,63,2011,2,0.6,
POP,Prop_1dp_%_n,M,63,2012,2,0.6,
POP,Prop_1dp_%_n,M,63,2013,2,0.6,
POP,Prop_1dp_%_n,M,63,2014,2,0.6,
POP,Prop_1dp_%_n,M,63,2015,2,0.6,
POP,Prop_1dp_%_n,M,63,2016,2,0.6,
POP,Prop_1dp_%_n,M,63,2017,2,0.7,
POP,Prop_1dp_%_n,M,63,2018,2,0.7,
POP,Prop_1dp_%_n,M,63,2019,2,0.8,
POP,Prop_1dp_%_n,M,63,2020,2,0.8,
POP,Prop_1dp_%_n,M,63,2021,2,0.8,
POP,Prop_1dp_%_n,M,63,2022,2,0.8,
POP,Prop_1dp_%_n,M,64,2000,2,0.4,
POP,Prop_1dp_%_n,M,64,2001,2,0.4,
POP,Prop_1dp_%_n,M,64,2002,2,0.4,
POP,Prop_1dp_%_n,M,64,2003,2,0.4,
POP,Prop_1dp_%_n,M,64,2004,2,0.4,
POP,Prop_1dp_%_n,M,64,2005,2,0.3,
POP,Prop_1dp_%_n,M,64,2006,2,0.3,
POP,Prop_1dp_%_n,M,64,2007,2,0.4,
POP,Prop_1dp_%_n,M,64,2008,2,0.4,
POP,Prop_1dp_%_n,M,64,2009,2,0.4,
POP,Prop_1dp_%_n,M,64,2010,2,0.4,
POP,Prop_1dp_%_n,M,64,2011,2,0.5,
POP,Prop_1dp_%_n,M,64,2012,2,0.5,
POP,Prop_1dp_%_n,M,64,2013,2,0.6,
POP,Prop_1dp_%_n,M,64,2014,2,0.6,
POP,Prop_1dp_%_n,M,64,2015,2,0.6,
POP,Prop_1dp_%_n,M,64,2016,2,0.6,
POP,Prop_1dp_%_n,M,64,2017,2,0.6,
POP,Prop_1dp_%_n,M,64,2018,2,0.7,
POP,Prop_1dp_%_n,M,64,2019,2,0.7,
POP,Prop_1dp_%_n,M,64,2020,2,0.8,
POP,Prop_1dp_%_n,M,64,2021,2,0.8,
POP,Prop_1dp_%_n,M,64,2022,2,0.8,
POP,Prop_1dp_%_n,M,65,2000,2,0.4,
POP,Prop_1dp_%_n,M,65,2001,2,0.4,
POP,Prop_1dp_%_n,M,65,2002,2,0.4,
POP,Prop_1dp_%_n,M,65,2003,2,0.4,
POP,Prop_1dp_%_n,M,65,2004,2,0.4,
POP,Prop_1dp_%_n,M,65,2005,2,0.4,
POP,Prop_1dp_%_n,M,65,2006,2,0.3,
POP,Prop_1dp_%_n,M,65,2007,2,0.3,
POP,Prop_1dp_%_n,M,65,2008,2,0.4,
POP,Prop_1dp_%_n,M,65,2009,2,0.4,
POP,Prop_1dp_%_n,M,65,2010,2,0.4,
POP,Prop_1dp_%_n,M,65,2011,2,0.4,
POP,Prop_1dp_%_n,M,65,2012,2,0.5,
POP,Prop_1dp_%_n,M,65,2013,2,0.5,
POP,Prop_1dp_%_n,M,65,2014,2,0.6,
POP,Prop_1dp_%_n,M,65,2015,2,0.6,
POP,Prop_1dp_%_n,M,65,2016,2,0.6,
POP,Prop_1dp_%_n,M,65,2017,2,0.6,
POP,Prop_1dp_%_n,M,65,2018,2,0.6,
POP,Prop_1dp_%_n,M,65,2019,2,0.7,
POP,Prop_1dp_%_n,M,65,2020,2,0.7,
POP,Prop_1dp_%_n,M,65,2021,2,0.8,
POP,Prop_1dp_%_n,M,65,2022,2,0.8,
POP,Prop_1dp_%_n,M,66,2000,2,0.4,
POP,Prop_1dp_%_n,M,66,2001,2,0.4,
POP,Prop_1dp_%_n,M,66,2002,2,0.4,
POP,Prop_1dp_%_n,M,66,2003,2,0.4,
POP,Prop_1dp_%_n,M,66,2004,2,0.4,
POP,Prop_1dp_%_n,M,66,2005,2,0.3,
POP,Prop_1dp_%_n,M,66,2006,2,0.4,
POP,Prop_1dp_%_n,M,66,2007,2,0.3,
POP,Prop_1dp_%_n,M,66,2008,2,0.3,
POP,Prop_1dp_%_n,M,66,2009,2,0.3,
POP,Prop_1dp_%_n,M,66,2010,2,0.4,
POP,Prop_1dp_%_n,M,66,2011,2,0.4,
POP,Prop_1dp_%_n,M,66,2012,2,0.4,
POP,Prop_1dp_%_n,M,66,2013,2,0.5,
POP,Prop_1dp_%_n,M,66,2014,2,0.5,
POP,Prop_1dp_%_n,M,66,2015,2,0.6,
POP,Prop_1dp_%_n,M,66,2016,2,0.6,
POP,Prop_1dp_%_n,M,66,2017,2,0.6,
POP,Prop_1dp_%_n,M,66,2018,2,0.6,
POP,Prop_1dp_%_n,M,66,2019,2,0.6,
POP,Prop_1dp_%_n,M,66,2020,2,0.7,
POP,Prop_1dp_%_n,M,66,2021,2,0.7,
POP,Prop_1dp_%_n,M,66,2022,2,0.8,
POP,Prop_1dp_%_n,M,67,2000,2,0.4,
POP,Prop_1dp_%_n,M,67,2001,2,0.4,
POP,Prop_1dp_%_n,M,67,2002,2,0.4,
POP,Prop_1dp_%_n,M,67,2003,2,0.4,
POP,Prop_1dp_%_n,M,67,2004,2,0.4,
POP,Prop_1dp_%_n,M,67,2005,2,0.4,
POP,Prop_1dp_%_n,M,67,2006,2,0.3,
POP,Prop_1dp_%_n,M,67,2007,2,0.4,
POP,Prop_1dp_%_n,M,67,2008,2,0.3,
POP,Prop_1dp_%_n,M,67,2009,2,0.3,
POP,Prop_1dp_%_n,M,67,2010,2,0.3,
POP,Prop_1dp_%_n,M,67,2011,2,0.4,
POP,Prop_1dp_%_n,M,67,2012,2,0.3,
POP,Prop_1dp_%_n,M,67,2013,2,0.4,
POP,Prop_1dp_%_n,M,67,2014,2,0.5,
POP,Prop_1dp_%_n,M,67,2015,2,0.5,
POP,Prop_1dp_%_n,M,67,2016,2,0.6,
POP,Prop_1dp_%_n,M,67,2017,2,0.6,
POP,Prop_1dp_%_n,M,67,2018,2,0.6,
POP,Prop_1dp_%_n,M,67,2019,2,0.6,
POP,Prop_1dp_%_n,M,67,2020,2,0.6,
POP,Prop_1dp_%_n,M,67,2021,2,0.7,
POP,Prop_1dp_%_n,M,67,2022,2,0.7,
POP,Prop_1dp_%_n,M,68,2000,2,0.4,
POP,Prop_1dp_%_n,M,68,2001,2,0.4,
POP,Prop_1dp_%_n,M,68,2002,2,0.4,
POP,Prop_1dp_%_n,M,68,2003,2,0.4,
POP,Prop_1dp_%_n,M,68,2004,2,0.4,
POP,Prop_1dp_%_n,M,68,2005,2,0.4,
POP,Prop_1dp_%_n,M,68,2006,2,0.4,
POP,Prop_1dp_%_n,M,68,2007,2,0.3,
POP,Prop_1dp_%_n,M,68,2008,2,0.4,
POP,Prop_1dp_%_n,M,68,2009,2,0.3,
POP,Prop_1dp_%_n,M,68,2010,2,0.3,
POP,Prop_1dp_%_n,M,68,2011,2,0.3,
POP,Prop_1dp_%_n,M,68,2012,2,0.4,
POP,Prop_1dp_%_n,M,68,2013,2,0.3,
POP,Prop_1dp_%_n,M,68,2014,2,0.4,
POP,Prop_1dp_%_n,M,68,2015,2,0.5,
POP,Prop_1dp_%_n,M,68,2016,2,0.5,
POP,Prop_1dp_%_n,M,68,2017,2,0.6,
POP,Prop_1dp_%_n,M,68,2018,2,0.6,
POP,Prop_1dp_%_n,M,68,2019,2,0.5,
POP,Prop_1dp_%_n,M,68,2020,2,0.6,
POP,Prop_1dp_%_n,M,68,2021,2,0.6,
POP,Prop_1dp_%_n,M,68,2022,2,0.7,
POP,Prop_1dp_%_n,M,69,2000,2,0.4,
POP,Prop_1dp_%_n,M,69,2001,2,0.4,
POP,Prop_1dp_%_n,M,69,2002,2,0.4,
POP,Prop_1dp_%_n,M,69,2003,2,0.3,
POP,Prop_1dp_%_n,M,69,2004,2,0.3,
POP,Prop_1dp_%_n,M,69,2005,2,0.4,
POP,Prop_1dp_%_n,M,69,2006,2,0.4,
POP,Prop_1dp_%_n,M,69,2007,2,0.4,
POP,Prop_1dp_%_n,M,69,2008,2,0.3,
POP,Prop_1dp_%_n,M,69,2009,2,0.4,
POP,Prop_1dp_%_n,M,69,2010,2,0.3,
POP,Prop_1dp_%_n,M,69,2011,2,0.3,
POP,Prop_1dp_%_n,M,69,2012,2,0.3,
POP,Prop_1dp_%_n,M,69,2013,2,0.4,
POP,Prop_1dp_%_n,M,69,2014,2,0.3,
POP,Prop_1dp_%_n,M,69,2015,2,0.4,
POP,Prop_1dp_%_n,M,69,2016,2,0.5,
POP,Prop_1dp_%_n,M,69,2017,2,0.5,
POP,Prop_1dp_%_n,M,69,2018,2,0.6,
POP,Prop_1dp_%_n,M,69,2019,2,0.6,
POP,Prop_1dp_%_n,M,69,2020,2,0.5,
POP,Prop_1dp_%_n,M,69,2021,2,0.6,
POP,Prop_1dp_%_n,M,69,2022,2,0.6,
POP,Prop_1dp_%_n,M,70,2000,2,0.4,
POP,Prop_1dp_%_n,M,70,2001,2,0.3,
POP,Prop_1dp_%_n,M,70,2002,2,0.3,
POP,Prop_1dp_%_n,M,70,2003,2,0.4,
POP,Prop_1dp_%_n,M,70,2004,2,0.3,
POP,Prop_1dp_%_n,M,70,2005,2,0.3,
POP,Prop_1dp_%_n,M,70,2006,2,0.4,
POP,Prop_1dp_%_n,M,70,2007,2,0.4,
POP,Prop_1dp_%_n,M,70,2008,2,0.4,
POP,Prop_1dp_%_n,M,70,2009,2,0.3,
POP,Prop_1dp_%_n,M,70,2010,2,0.4,
POP,Prop_1dp_%_n,M,70,2011,2,0.3,
POP,Prop_1dp_%_n,M,70,2012,2,0.3,
POP,Prop_1dp_%_n,M,70,2013,2,0.3,
POP,Prop_1dp_%_n,M,70,2014,2,0.4,
POP,Prop_1dp_%_n,M,70,2015,2,0.3,
POP,Prop_1dp_%_n,M,70,2016,2,0.4,
POP,Prop_1dp_%_n,M,70,2017,2,0.5,
POP,Prop_1dp_%_n,M,70,2018,2,0.5,
POP,Prop_1dp_%_n,M,70,2019,2,0.5,
POP,Prop_1dp_%_n,M,70,2020,2,0.5,
POP,Prop_1dp_%_n,M,70,2021,2,0.5,
POP,Prop_1dp_%_n,M,70,2022,2,0.6,
POP,Prop_1dp_%_n,M,71,2000,2,0.3,
POP,Prop_1dp_%_n,M,71,2001,2,0.4,
POP,Prop_1dp_%_n,M,71,2002,2,0.3,
POP,Prop_1dp_%_n,M,71,2003,2,0.3,
POP,Prop_1dp_%_n,M,71,2004,2,0.4,
POP,Prop_1dp_%_n,M,71,2005,2,0.3,
POP,Prop_1dp_%_n,M,71,2006,2,0.3,
POP,Prop_1dp_%_n,M,71,2007,2,0.3,
POP,Prop_1dp_%_n,M,71,2008,2,0.4,
POP,Prop_1dp_%_n,M,71,2009,2,0.4,
POP,Prop_1dp_%_n,M,71,2010,2,0.3,
POP,Prop_1dp_%_n,M,71,2011,2,0.3,
POP,Prop_1dp_%_n,M,71,2012,2,0.3,
POP,Prop_1dp_%_n,M,71,2013,2,0.3,
POP,Prop_1dp_%_n,M,71,2014,2,0.3,
POP,Prop_1dp_%_n,M,71,2015,2,0.3,
POP,Prop_1dp_%_n,M,71,2016,2,0.3,
POP,Prop_1dp_%_n,M,71,2017,2,0.4,
POP,Prop_1dp_%_n,M,71,2018,2,0.5,
POP,Prop_1dp_%_n,M,71,2019,2,0.5,
POP,Prop_1dp_%_n,M,71,2020,2,0.5,
POP,Prop_1dp_%_n,M,71,2021,2,0.5,
POP,Prop_1dp_%_n,M,71,2022,2,0.5,
POP,Prop_1dp_%_n,M,72,2000,2,0.3,
POP,Prop_1dp_%_n,M,72,2001,2,0.3,
POP,Prop_1dp_%_n,M,72,2002,2,0.4,
POP,Prop_1dp_%_n,M,72,2003,2,0.3,
POP,Prop_1dp_%_n,M,72,2004,2,0.3,
POP,Prop_1dp_%_n,M,72,2005,2,0.4,
POP,Prop_1dp_%_n,M,72,2006,2,0.3,
POP,Prop_1dp_%_n,M,72,2007,2,0.3,
POP,Prop_1dp_%_n,M,72,2008,2,0.3,
POP,Prop_1dp_%_n,M,72,2009,2,0.4,
POP,Prop_1dp_%_n,M,72,2010,2,0.3,
POP,Prop_1dp_%_n,M,72,2011,2,0.3,
POP,Prop_1dp_%_n,M,72,2012,2,0.3,
POP,Prop_1dp_%_n,M,72,2013,2,0.3,
POP,Prop_1dp_%_n,M,72,2014,2,0.3,
POP,Prop_1dp_%_n,M,72,2015,2,0.3,
POP,Prop_1dp_%_n,M,72,2016,2,0.3,
POP,Prop_1dp_%_n,M,72,2017,2,0.3,
POP,Prop_1dp_%_n,M,72,2018,2,0.4,
POP,Prop_1dp_%_n,M,72,2019,2,0.4,
POP,Prop_1dp_%_n,M,72,2020,2,0.5,
POP,Prop_1dp_%_n,M,72,2021,2,0.5,
POP,Prop_1dp_%_n,M,72,2022,2,0.5,
POP,Prop_1dp_%_n,M,73,2000,2,0.3,
POP,Prop_1dp_%_n,M,73,2001,2,0.3,
POP,Prop_1dp_%_n,M,73,2002,2,0.3,
POP,Prop_1dp_%_n,M,73,2003,2,0.3,
POP,Prop_1dp_%_n,M,73,2004,2,0.3,
POP,Prop_1dp_%_n,M,73,2005,2,0.3,
POP,Prop_1dp_%_n,M,73,2006,2,0.4,
POP,Prop_1dp_%_n,M,73,2007,2,0.3,
POP,Prop_1dp_%_n,M,73,2008,2,0.3,
POP,Prop_1dp_%_n,M,73,2009,2,0.3,
POP,Prop_1dp_%_n,M,73,2010,2,0.3,
POP,Prop_1dp_%_n,M,73,2011,2,0.3,
POP,Prop_1dp_%_n,M,73,2012,2,0.3,
POP,Prop_1dp_%_n,M,73,2013,2,0.3,
POP,Prop_1dp_%_n,M,73,2014,2,0.3,
POP,Prop_1dp_%_n,M,73,2015,2,0.3,
POP,Prop_1dp_%_n,M,73,2016,2,0.3,
POP,Prop_1dp_%_n,M,73,2017,2,0.3,
POP,Prop_1dp_%_n,M,73,2018,2,0.3,
POP,Prop_1dp_%_n,M,73,2019,2,0.4,
POP,Prop_1dp_%_n,M,73,2020,2,0.4,
POP,Prop_1dp_%_n,M,73,2021,2,0.5,
POP,Prop_1dp_%_n,M,73,2022,2,0.5,
POP,Prop_1dp_%_n,M,74,2000,2,0.3,
POP,Prop_1dp_%_n,M,74,2001,2,0.3,
POP,Prop_1dp_%_n,M,74,2002,2,0.3,
POP,Prop_1dp_%_n,M,74,2003,2,0.3,
POP,Prop_1dp_%_n,M,74,2004,2,0.3,
POP,Prop_1dp_%_n,M,74,2005,2,0.3,
POP,Prop_1dp_%_n,M,74,2006,2,0.3,
POP,Prop_1dp_%_n,M,74,2007,2,0.4,
POP,Prop_1dp_%_n,M,74,2008,2,0.3,
POP,Prop_1dp_%_n,M,74,2009,2,0.3,
POP,Prop_1dp_%_n,M,74,2010,2,0.3,
POP,Prop_1dp_%_n,M,74,2011,2,0.3,
POP,Prop_1dp_%_n,M,74,2012,2,0.3,
POP,Prop_1dp_%_n,M,74,2013,2,0.3,
POP,Prop_1dp_%_n,M,74,2014,2,0.3,
POP,Prop_1dp_%_n,M,74,2015,2,0.3,
POP,Prop_1dp_%_n,M,74,2016,2,0.3,
POP,Prop_1dp_%_n,M,74,2017,2,0.3,
POP,Prop_1dp_%_n,M,74,2018,2,0.3,
POP,Prop_1dp_%_n,M,74,2019,2,0.3,
POP,Prop_1dp_%_n,M,74,2020,2,0.4,
POP,Prop_1dp_%_n,M,74,2021,2,0.4,
POP,Prop_1dp_%_n,M,74,2022,2,0.5,
POP,Prop_1dp_%_n,M,75,2000,2,0.2,
POP,Prop_1dp_%_n,M,75,2001,2,0.2,
POP,Prop_1dp_%_n,M,75,2002,2,0.3,
POP,Prop_1dp_%_n,M,75,2003,2,0.3,
POP,Prop_1dp_%_n,M,75,2004,2,0.3,
POP,Prop_1dp_%_n,M,75,2005,2,0.3,
POP,Prop_1dp_%_n,M,75,2006,2,0.3,
POP,Prop_1dp_%_n,M,75,2007,2,0.3,
POP,Prop_1dp_%_n,M,75,2008,2,0.3,
POP,Prop_1dp_%_n,M,75,2009,2,0.3,
POP,Prop_1dp_%_n,M,75,2010,2,0.3,
POP,Prop_1dp_%_n,M,75,2011,2,0.3,
POP,Prop_1dp_%_n,M,75,2012,2,0.3,
POP,Prop_1dp_%_n,M,75,2013,2,0.3,
POP,Prop_1dp_%_n,M,75,2014,2,0.3,
POP,Prop_1dp_%_n,M,75,2015,2,0.3,
POP,Prop_1dp_%_n,M,75,2016,2,0.2,
POP,Prop_1dp_%_n,M,75,2017,2,0.3,
POP,Prop_1dp_%_n,M,75,2018,2,0.3,
POP,Prop_1dp_%_n,M,75,2019,2,0.3,
POP,Prop_1dp_%_n,M,75,2020,2,0.3,
POP,Prop_1dp_%_n,M,75,2021,2,0.4,
POP,Prop_1dp_%_n,M,75,2022,2,0.4,
POP,Prop_1dp_%_n,M,76,2000,2,0.2,
POP,Prop_1dp_%_n,M,76,2001,2,0.2,
POP,Prop_1dp_%_n,M,76,2002,2,0.2,
POP,Prop_1dp_%_n,M,76,2003,2,0.2,
POP,Prop_1dp_%_n,M,76,2004,2,0.2,
POP,Prop_1dp_%_n,M,76,2005,2,0.2,
POP,Prop_1dp_%_n,M,76,2006,2,0.3,
POP,Prop_1dp_%_n,M,76,2007,2,0.3,
POP,Prop_1dp_%_n,M,76,2008,2,0.3,
POP,Prop_1dp_%_n,M,76,2009,2,0.3,
POP,Prop_1dp_%_n,M,76,2010,2,0.3,
POP,Prop_1dp_%_n,M,76,2011,2,0.3,
POP,Prop_1dp_%_n,M,76,2012,2,0.3,
POP,Prop_1dp_%_n,M,76,2013,2,0.3,
POP,Prop_1dp_%_n,M,76,2014,2,0.3,
POP,Prop_1dp_%_n,M,76,2015,2,0.3,
POP,Prop_1dp_%_n,M,76,2016,2,0.3,
POP,Prop_1dp_%_n,M,76,2017,2,0.2,
POP,Prop_1dp_%_n,M,76,2018,2,0.3,
POP,Prop_1dp_%_n,M,76,2019,2,0.3,
POP,Prop_1dp_%_n,M,76,2020,2,0.3,
POP,Prop_1dp_%_n,M,76,2021,2,0.3,
POP,Prop_1dp_%_n,M,76,2022,2,0.4,
POP,Prop_1dp_%_n,M,77,2000,2,0.2,
POP,Prop_1dp_%_n,M,77,2001,2,0.2,
POP,Prop_1dp_%_n,M,77,2002,2,0.2,
POP,Prop_1dp_%_n,M,77,2003,2,0.2,
POP,Prop_1dp_%_n,M,77,2004,2,0.2,
POP,Prop_1dp_%_n,M,77,2005,2,0.2,
POP,Prop_1dp_%_n,M,77,2006,2,0.2,
POP,Prop_1dp_%_n,M,77,2007,2,0.3,
POP,Prop_1dp_%_n,M,77,2008,2,0.3,
POP,Prop_1dp_%_n,M,77,2009,2,0.3,
POP,Prop_1dp_%_n,M,77,2010,2,0.3,
POP,Prop_1dp_%_n,M,77,2011,2,0.3,
POP,Prop_1dp_%_n,M,77,2012,2,0.3,
POP,Prop_1dp_%_n,M,77,2013,2,0.3,
POP,Prop_1dp_%_n,M,77,2014,2,0.3,
POP,Prop_1dp_%_n,M,77,2015,2,0.3,
POP,Prop_1dp_%_n,M,77,2016,2,0.3,
POP,Prop_1dp_%_n,M,77,2017,2,0.3,
POP,Prop_1dp_%_n,M,77,2018,2,0.2,
POP,Prop_1dp_%_n,M,77,2019,2,0.2,
POP,Prop_1dp_%_n,M,77,2020,2,0.3,
POP,Prop_1dp_%_n,M,77,2021,2,0.3,
POP,Prop_1dp_%_n,M,77,2022,2,0.3,
POP,Prop_1dp_%_n,M,78,2000,2,0.2,
POP,Prop_1dp_%_n,M,78,2001,2,0.2,
POP,Prop_1dp_%_n,M,78,2002,2,0.2,
POP,Prop_1dp_%_n,M,78,2003,2,0.2,
POP,Prop_1dp_%_n,M,78,2004,2,0.2,
POP,Prop_1dp_%_n,M,78,2005,2,0.2,
POP,Prop_1dp_%_n,M,78,2006,2,0.2,
POP,Prop_1dp_%_n,M,78,2007,2,0.2,
POP,Prop_1dp_%_n,M,78,2008,2,0.3,
POP,Prop_1dp_%_n,M,78,2009,2,0.2,
POP,Prop_1dp_%_n,M,78,2010,2,0.3,
POP,Prop_1dp_%_n,M,78,2011,2,0.3,
POP,Prop_1dp_%_n,M,78,2012,2,0.2,
POP,Prop_1dp_%_n,M,78,2013,2,0.3,
POP,Prop_1dp_%_n,M,78,2014,2,0.3,
POP,Prop_1dp_%_n,M,78,2015,2,0.3,
POP,Prop_1dp_%_n,M,78,2016,2,0.3,
POP,Prop_1dp_%_n,M,78,2017,2,0.3,
POP,Prop_1dp_%_n,M,78,2018,2,0.3,
POP,Prop_1dp_%_n,M,78,2019,2,0.2,
POP,Prop_1dp_%_n,M,78,2020,2,0.2,
POP,Prop_1dp_%_n,M,78,2021,2,0.2,
POP,Prop_1dp_%_n,M,78,2022,2,0.2,
POP,Prop_1dp_%_n,M,79,2000,2,0.1,
POP,Prop_1dp_%_n,M,79,2001,2,0.1,
POP,Prop_1dp_%_n,M,79,2002,2,0.2,
POP,Prop_1dp_%_n,M,79,2003,2,0.2,
POP,Prop_1dp_%_n,M,79,2004,2,0.2,
POP,Prop_1dp_%_n,M,79,2005,2,0.2,
POP,Prop_1dp_%_n,M,79,2006,2,0.2,
POP,Prop_1dp_%_n,M,79,2007,2,0.2,
POP,Prop_1dp_%_n,M,79,2008,2,0.2,
POP,Prop_1dp_%_n,M,79,2009,2,0.3,
POP,Prop_1dp_%_n,M,79,2010,2,0.2,
POP,Prop_1dp_%_n,M,79,2011,2,0.2,
POP,Prop_1dp_%_n,M,79,2012,2,0.3,
POP,Prop_1dp_%_n,M,79,2013,2,0.2,
POP,Prop_1dp_%_n,M,79,2014,2,0.2,
POP,Prop_1dp_%_n,M,79,2015,2,0.3,
POP,Prop_1dp_%_n,M,79,2016,2,0.3,
POP,Prop_1dp_%_n,M,79,2017,2,0.3,
POP,Prop_1dp_%_n,M,79,2018,2,0.2,
POP,Prop_1dp_%_n,M,79,2019,2,0.3,
POP,Prop_1dp_%_n,M,79,2020,2,0.2,
POP,Prop_1dp_%_n,M,79,2021,2,0.2,
POP,Prop_1dp_%_n,M,79,2022,2,0.2,
POP,Prop_1dp_%_n,M,80,2000,2,0.1,
POP,Prop_1dp_%_n,M,80,2001,2,0.1,
POP,Prop_1dp_%_n,M,80,2002,2,0.1,
POP,Prop_1dp_%_n,M,80,2003,2,0.1,
POP,Prop_1dp_%_n,M,80,2004,2,0.2,
POP,Prop_1dp_%_n,M,80,2005,2,0.2,
POP,Prop_1dp_%_n,M,80,2006,2,0.2,
POP,Prop_1dp_%_n,M,80,2007,2,0.2,
POP,Prop_1dp_%_n,M,80,2008,2,0.2,
POP,Prop_1dp_%_n,M,80,2009,2,0.2,
POP,Prop_1dp_%_n,M,80,2010,2,0.2,
POP,Prop_1dp_%_n,M,80,2011,2,0.2,
POP,Prop_1dp_%_n,M,80,2012,2,0.2,
POP,Prop_1dp_%_n,M,80,2013,2,0.3,
POP,Prop_1dp_%_n,M,80,2014,2,0.2,
POP,Prop_1dp_%_n,M,80,2015,2,0.2,
POP,Prop_1dp_%_n,M,80,2016,2,0.2,
POP,Prop_1dp_%_n,M,80,2017,2,0.3,
POP,Prop_1dp_%_n,M,80,2018,2,0.3,
POP,Prop_1dp_%_n,M,80,2019,2,0.2,
POP,Prop_1dp_%_n,M,80,2020,2,0.2,
POP,Prop_1dp_%_n,M,80,2021,2,0.2,
POP,Prop_1dp_%_n,M,80,2022,2,0.2,
POP,Prop_1dp_%_n,M,81,2000,2,0.1,
POP,Prop_1dp_%_n,M,81,2001,2,0.1,
POP,Prop_1dp_%_n,M,81,2002,2,0.1,
POP,Prop_1dp_%_n,M,81,2003,2,0.1,
POP,Prop_1dp_%_n,M,81,2004,2,0.1,
POP,Prop_1dp_%_n,M,81,2005,2,0.1,
POP,Prop_1dp_%_n,M,81,2006,2,0.2,
POP,Prop_1dp_%_n,M,81,2007,2,0.2,
POP,Prop_1dp_%_n,M,81,2008,2,0.2,
POP,Prop_1dp_%_n,M,81,2009,2,0.2,
POP,Prop_1dp_%_n,M,81,2010,2,0.2,
POP,Prop_1dp_%_n,M,81,2011,2,0.2,
POP,Prop_1dp_%_n,M,81,2012,2,0.2,
POP,Prop_1dp_%_n,M,81,2013,2,0.2,
POP,Prop_1dp_%_n,M,81,2014,2,0.3,
POP,Prop_1dp_%_n,M,81,2015,2,0.2,
POP,Prop_1dp_%_n,M,81,2016,2,0.2,
POP,Prop_1dp_%_n,M,81,2017,2,0.2,
POP,Prop_1dp_%_n,M,81,2018,2,0.2,
POP,Prop_1dp_%_n,M,81,2019,2,0.2,
POP,Prop_1dp_%_n,M,81,2020,2,0.2,
POP,Prop_1dp_%_n,M,81,2021,2,0.2,
POP,Prop_1dp_%_n,M,81,2022,2,0.2,
POP,Prop_1dp_%_n,M,82,2000,2,0.1,
POP,Prop_1dp_%_n,M,82,2001,2,0.1,
POP,Prop_1dp_%_n,M,82,2002,2,0.1,
POP,Prop_1dp_%_n,M,82,2003,2,0.1,
POP,Prop_1dp_%_n,M,82,2004,2,0.1,
POP,Prop_1dp_%_n,M,82,2005,2,0.1,
POP,Prop_1dp_%_n,M,82,2006,2,0.1,
POP,Prop_1dp_%_n,M,82,2007,2,0.1,
POP,Prop_1dp_%_n,M,82,2008,2,0.1,
POP,Prop_1dp_%_n,M,82,2009,2,0.2,
POP,Prop_1dp_%_n,M,82,2010,2,0.2,
POP,Prop_1dp_%_n,M,82,2011,2,0.2,
POP,Prop_1dp_%_n,M,82,2012,2,0.2,
POP,Prop_1dp_%_n,M,82,2013,2,0.2,
POP,Prop_1dp_%_n,M,82,2014,2,0.2,
POP,Prop_1dp_%_n,M,82,2015,2,0.2,
POP,Prop_1dp_%_n,M,82,2016,2,0.2,
POP,Prop_1dp_%_n,M,82,2017,2,0.2,
POP,Prop_1dp_%_n,M,82,2018,2,0.2,
POP,Prop_1dp_%_n,M,82,2019,2,0.2,
POP,Prop_1dp_%_n,M,82,2020,2,0.2,
POP,Prop_1dp_%_n,M,82,2021,2,0.2,
POP,Prop_1dp_%_n,M,82,2022,2,0.2,
POP,Prop_1dp_%_n,M,83,2000,2,0.1,
POP,Prop_1dp_%_n,M,83,2001,2,0.1,
POP,Prop_1dp_%_n,M,83,2002,2,0.1,
POP,Prop_1dp_%_n,M,83,2003,2,0.1,
POP,Prop_1dp_%_n,M,83,2004,2,0.1,
POP,Prop_1dp_%_n,M,83,2005,2,0.1,
POP,Prop_1dp_%_n,M,83,2006,2,0.1,
